48842,14,,,,,,,,,,,,,
age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomes
28,5,179008,9,11,3,11,1,5,2,0,0,50,40,1
27,8,205188,12,9,3,12,1,5,2,0,0,60,40,1
26,5,193945,13,14,5,5,2,5,2,0,0,60,40,1
40,8,258589,13,14,5,4,2,5,2,0,0,80,40,1
30,8,107142,10,13,3,11,1,5,2,0,0,37,40,2
42,5,23157,10,13,3,11,1,5,2,0,0,50,40,2
72,7,47203,12,9,3,6,1,5,2,4931,0,70,40,1
30,5,279923,16,10,5,13,2,3,2,0,0,40,40,1
51,5,192386,9,11,1,4,2,5,2,6849,0,40,40,1
24,5,188569,13,14,5,5,4,5,1,4787,0,60,40,2
43,5,68748,12,9,5,4,3,5,2,0,0,40,40,1
53,5,239155,16,10,3,5,1,5,2,0,0,50,40,2
45,5,165346,16,10,1,5,5,5,1,0,0,64,40,1
21,5,392082,16,10,5,2,4,4,2,0,0,40,40,1
36,5,379522,10,13,1,11,2,5,2,0,0,40,12,1
34,5,109917,12,9,1,8,2,5,1,0,0,40,40,1
25,5,109097,2,7,5,2,2,5,1,0,0,40,40,1
57,8,202765,12,9,3,4,1,5,2,0,0,40,40,1
46,2,125892,13,14,3,5,3,5,2,15024,0,40,40,2
30,5,119411,12,9,1,6,2,5,2,0,0,40,40,1
31,5,88231,10,13,5,4,2,5,2,0,0,40,40,1
42,5,188561,10,13,3,11,1,5,2,0,0,40,40,1
48,5,191681,12,9,3,4,1,5,2,0,0,40,40,2
42,5,36999,16,10,1,4,2,5,2,3325,0,40,40,1
57,5,161662,12,9,4,4,2,5,2,4650,0,40,40,1
45,3,111994,13,14,3,11,1,5,2,0,0,40,40,2
27,5,247711,10,13,5,13,2,5,1,0,2258,55,40,1
41,5,271282,2,7,1,12,2,5,1,0,0,20,40,1
44,5,314739,16,10,3,13,1,5,2,0,0,40,40,2
39,8,195148,16,10,3,13,1,5,2,0,0,40,40,1
18,5,358121,16,10,5,13,4,5,1,0,0,25,40,1
31,5,101266,8,12,3,4,1,5,2,0,0,40,40,1
24,5,278391,12,9,5,2,5,5,2,0,0,50,40,1
19,5,206751,16,10,5,2,4,5,2,0,0,30,40,1
54,5,161147,12,9,5,2,4,5,1,2174,0,40,40,1
47,5,301431,16,10,1,8,5,5,1,0,0,40,40,1
17,5,347000,3,8,5,6,4,5,2,0,0,12,40,1
39,8,25806,13,14,3,11,1,2,2,0,0,48,4,1
24,5,181557,12,9,5,7,4,3,2,0,0,40,40,1
20,5,20057,16,10,5,12,2,1,1,0,0,40,40,1
25,5,190107,12,9,3,4,1,5,2,0,0,40,40,2
39,3,30269,10,13,5,11,2,5,1,0,0,44,40,2
20,5,117767,16,10,5,11,4,5,2,0,0,40,40,1
44,5,406734,13,14,3,4,1,3,2,0,0,40,40,1
23,5,236696,8,12,5,4,4,5,2,0,0,20,21,1
24,5,354691,3,8,5,4,2,5,2,0,0,40,40,1
53,5,199720,12,9,3,13,1,5,2,0,0,40,40,2
24,7,31606,10,13,3,11,3,5,1,0,0,20,40,2
45,2,133973,16,10,1,2,5,5,1,0,0,40,40,1
55,5,323639,16,10,3,15,1,5,2,0,0,74,40,2
21,5,225724,16,10,5,2,4,5,1,0,0,20,40,1
64,7,144391,13,14,3,6,1,5,2,0,0,40,40,1
36,5,34173,10,13,3,8,6,5,1,0,0,20,40,1
55,3,219074,16,10,1,2,2,3,1,0,0,55,40,2
21,5,379525,16,10,5,2,4,5,1,4416,0,24,40,1
17,3,287160,2,7,5,11,4,5,1,0,0,7,40,1
27,5,130386,16,10,5,9,4,5,1,0,0,40,40,1
25,5,409815,9,11,5,5,2,3,1,0,0,40,40,1
38,5,212143,16,10,3,5,6,5,1,0,0,35,40,2
33,1,33404,12,9,1,1,5,5,2,0,0,48,40,1
52,5,235567,12,9,1,2,2,5,1,0,0,40,40,1
22,5,306868,12,9,5,7,2,5,2,0,0,30,40,1
37,5,353550,13,14,3,5,1,5,2,15024,0,60,40,2
37,5,107302,16,10,3,11,1,5,2,15024,0,45,40,2
65,7,169435,13,14,3,11,1,5,2,0,0,39,40,2
28,5,105817,10,13,5,2,4,5,2,0,0,40,40,1
32,7,68879,10,13,3,5,1,5,2,0,0,50,40,2
53,7,206288,10,13,3,4,1,2,2,0,0,35,41,1
32,5,187936,1,6,5,4,2,3,1,0,0,50,40,1
45,5,226081,9,11,3,4,1,5,2,0,0,40,40,2
49,5,414448,6,4,3,7,1,5,2,0,0,40,1,1
34,3,79190,10,13,3,11,6,5,1,0,0,50,40,1
39,5,34996,12,9,3,9,6,5,1,0,0,40,40,1
43,5,318415,16,10,1,8,5,3,1,0,0,40,40,1
45,1,214800,12,9,3,1,1,5,2,0,0,12,40,1
35,5,148334,16,10,5,2,4,3,2,0,0,40,40,1
41,6,160120,11,16,3,13,1,2,2,0,0,40,37,2
62,7,285692,13,14,4,13,2,5,1,0,0,20,40,1
45,5,461725,12,9,3,7,1,5,2,0,0,40,40,1
35,5,104329,12,9,1,8,2,5,1,0,0,40,40,1
34,5,37284,16,10,3,4,1,5,2,0,0,40,40,1
40,5,154374,15,15,3,11,1,5,2,0,0,60,40,2
17,5,209650,1,6,5,9,4,5,2,0,0,15,40,1
18,5,227529,12,9,5,13,4,5,2,0,0,40,40,1
27,5,249382,12,9,1,9,5,3,1,0,0,40,40,1
20,5,305781,2,7,5,7,2,5,2,0,0,40,40,1
55,5,147989,16,10,3,4,1,5,2,0,0,58,40,1
57,5,207604,6,4,7,9,2,5,1,0,0,40,40,1
38,5,367260,11,16,3,2,1,5,2,0,0,40,40,1
20,5,147523,7,5,5,7,2,5,1,0,0,40,9,1
52,7,193116,6,4,3,4,1,5,2,0,0,20,27,1
18,5,50119,1,6,5,9,2,3,2,0,0,20,40,1
52,5,262579,12,9,3,7,1,5,2,0,0,45,40,1
42,5,244910,10,13,3,2,1,5,2,0,0,40,40,2
48,5,120902,10,13,3,14,1,5,2,0,0,40,40,2
55,5,217241,12,9,1,5,2,5,1,0,0,40,40,1
18,5,65098,12,9,5,4,4,5,2,0,0,30,40,1
17,5,364491,2,7,5,13,4,5,2,0,0,22,40,1
47,5,209739,12,9,3,7,1,5,2,0,0,40,40,1
29,5,72338,12,9,5,7,4,2,2,0,0,26,40,1
48,5,215895,10,13,5,5,4,5,2,0,0,40,40,1
31,5,32289,12,9,5,14,2,5,1,0,0,40,40,1
54,5,209464,16,10,1,2,5,5,1,0,0,40,40,1
69,5,98170,6,4,7,9,2,5,1,1086,0,20,40,1
40,5,271665,16,10,3,14,1,5,2,0,0,50,40,1
25,5,124111,12,9,5,8,4,5,1,0,0,50,40,1
82,7,121944,6,4,3,5,1,5,2,0,0,40,40,1
48,7,121424,10,13,6,14,2,5,2,0,0,50,40,1
53,8,33795,12,9,3,7,1,5,2,0,0,40,40,1
47,5,150429,16,10,3,4,1,1,2,0,0,50,40,2
57,5,124771,12,9,3,4,1,5,2,0,1740,40,40,1
21,5,204160,16,10,5,13,4,5,1,0,0,13,40,1
52,5,243616,5,3,6,4,5,3,1,4101,0,40,40,1
45,5,168556,16,10,1,8,2,5,2,0,0,40,40,1
54,5,186224,13,14,5,11,2,5,2,0,0,40,40,2
69,7,187332,15,15,3,11,1,5,2,20051,0,45,40,2
30,5,113433,16,10,5,8,4,3,1,0,0,40,40,1
37,5,268598,6,4,3,4,1,4,2,0,0,40,40,1
60,6,137733,1,6,3,5,1,5,2,0,1977,44,40,2
55,5,210318,12,9,3,6,1,5,2,0,0,40,40,1
46,5,106662,10,13,6,13,2,5,2,99999,0,55,40,2
21,5,162667,12,9,3,4,3,5,2,0,0,40,8,1
25,5,187577,8,12,5,4,2,5,2,0,0,40,40,1
67,5,89495,12,9,3,13,1,5,2,1797,0,4,40,1
41,3,247082,13,14,3,11,1,5,2,0,0,40,40,2
53,5,157059,12,9,3,2,1,5,2,0,0,50,40,1
26,5,282643,12,9,5,2,4,5,1,0,0,40,40,1
68,7,69249,12,9,3,6,1,5,2,0,0,10,40,2
36,5,131766,8,12,5,5,2,5,1,3325,0,40,40,1
20,5,163665,8,12,5,2,4,5,1,0,0,15,40,1
20,5,165097,16,10,5,5,3,5,2,0,2001,40,40,1
35,5,194668,15,15,5,11,2,5,2,99999,0,45,40,2
27,5,116372,10,13,5,11,2,5,1,0,0,40,40,1
29,5,113635,12,9,5,4,4,5,2,0,0,40,40,1
28,5,162994,10,13,3,14,1,5,2,0,0,40,40,1
40,5,266803,13,14,3,11,6,5,1,15024,0,50,3,2
20,5,230482,7,5,5,7,4,5,2,0,0,40,40,1
51,5,299831,9,11,5,11,4,5,1,0,0,40,40,1
30,5,172830,13,14,5,2,2,5,1,0,0,40,40,1
50,5,144084,12,9,6,13,5,5,1,0,0,55,40,1
30,3,295737,12,9,3,11,1,5,2,0,0,40,40,1
34,5,207685,10,13,6,11,5,3,1,0,0,39,40,1
55,5,161423,13,14,3,11,1,5,2,0,0,52,40,2
53,7,122109,8,12,1,13,2,5,1,0,0,70,40,1
45,5,215892,13,14,5,5,2,5,1,0,2824,50,40,2
45,5,176517,8,12,1,11,5,5,1,0,0,50,40,1
40,7,220821,6,4,3,6,1,5,2,0,0,72,40,1
73,3,249043,13,14,3,5,1,5,2,0,0,20,6,1
18,5,58949,3,8,5,9,4,5,1,0,0,20,40,1
33,5,158438,12,9,3,13,1,5,2,0,0,55,40,2
33,5,154950,10,13,3,14,1,5,2,0,0,50,40,1
38,5,200445,16,10,3,8,1,5,2,0,0,48,40,2
65,1,224357,16,10,3,1,1,5,2,2290,0,4,40,1
31,2,103651,12,9,3,2,1,5,2,0,0,45,40,2
24,1,316524,10,13,5,1,3,5,1,0,0,40,40,1
51,6,200046,10,13,6,13,5,5,2,0,2824,40,40,2
32,5,193285,10,13,3,5,1,5,2,0,0,45,40,2
52,5,146015,12,9,3,4,1,5,2,0,0,40,40,1
41,6,195096,10,13,3,11,1,5,2,0,0,50,40,1
25,5,221078,12,9,5,13,2,5,1,0,0,35,40,1
45,3,186375,9,11,3,12,1,5,2,0,0,40,40,1
61,7,44983,12,9,3,4,1,5,2,0,0,20,40,1
71,5,29770,16,10,7,9,2,5,1,0,0,28,40,1
63,8,266565,12,9,1,2,2,5,1,0,0,27,40,1
45,8,235431,12,9,6,13,5,3,1,0,0,40,40,1
57,1,153788,10,13,3,1,6,5,1,99999,0,45,40,2
47,5,280030,12,9,3,4,1,5,2,0,0,52,40,1
50,7,158352,13,14,1,11,2,5,1,0,0,25,40,1
25,3,109972,10,13,5,11,4,5,2,0,0,45,40,1
32,5,278940,12,9,5,8,2,3,1,0,0,40,40,1
40,5,174395,11,16,3,5,1,5,2,0,0,40,40,2
50,5,141592,1,6,1,2,5,5,1,0,0,40,40,1
54,5,295525,16,10,1,12,5,5,1,0,0,40,40,1
34,5,121321,12,9,3,15,1,5,2,0,0,50,40,2
42,5,198955,7,5,1,8,2,3,1,0,0,46,40,1
27,1,105189,12,9,5,1,4,5,2,0,0,40,12,1
38,5,186191,12,9,1,13,2,5,2,0,0,60,40,1
17,5,208967,2,7,5,13,4,5,1,0,0,24,40,1
47,5,159399,15,15,3,11,1,5,2,0,0,55,40,2
21,1,169600,16,10,4,1,4,5,1,0,0,35,40,1
25,5,262656,8,12,5,13,4,5,1,0,0,40,40,1
30,5,284629,12,9,3,15,1,5,2,0,0,40,40,1
39,5,182189,12,9,3,4,1,5,2,0,1887,65,40,2
47,2,38819,10,13,3,12,1,5,2,0,0,45,40,2
57,5,191873,12,9,3,14,1,5,2,0,0,40,40,1
25,5,125082,12,9,5,7,4,3,1,0,0,40,40,1
68,5,67791,13,14,3,11,1,5,2,0,0,45,40,1
34,8,334744,12,9,3,8,1,5,2,0,0,65,40,1
35,5,198841,12,9,3,6,1,5,2,0,0,40,40,1
39,3,218490,8,12,3,4,1,5,2,0,0,40,40,2
47,5,188386,8,12,3,4,1,5,2,0,0,40,40,1
47,5,95661,16,10,7,5,2,5,1,0,0,45,12,1
55,7,79011,12,9,3,6,1,2,2,0,0,70,40,1
72,7,103368,16,10,3,6,1,5,2,0,0,21,40,1
32,5,119176,12,9,3,2,6,5,1,0,0,44,40,1
28,5,90928,9,11,5,5,2,5,1,0,0,40,40,1
61,6,218009,15,15,1,11,2,5,2,0,0,35,40,1
44,7,460259,10,13,3,13,1,5,2,0,0,50,40,2
35,3,405284,13,14,3,11,6,5,1,0,0,35,40,2
48,7,26502,10,13,3,5,1,5,2,0,0,40,40,2
49,2,157569,12,9,3,2,1,5,2,0,0,46,40,1
32,5,252168,16,10,5,9,2,3,2,0,0,35,40,1
26,2,269353,9,11,5,2,2,4,2,0,0,55,40,1
56,7,52822,10,13,1,6,2,5,2,0,0,30,40,1
71,1,365996,12,9,7,1,5,5,1,6612,0,42,40,2
24,8,147548,13,14,5,11,2,5,1,0,0,20,40,1
42,3,216411,8,12,3,2,6,5,1,0,0,35,34,2
37,8,122493,12,9,3,12,1,5,2,0,0,55,40,2
57,5,41680,16,10,1,14,2,3,1,0,0,40,40,1
48,3,100818,10,13,6,11,5,5,1,7443,0,45,40,1
39,5,30056,16,10,1,4,5,5,2,0,0,40,40,1
20,6,83141,12,9,5,4,4,5,2,0,0,40,40,1
46,5,178768,12,9,1,14,2,5,1,0,0,20,40,1
68,7,376957,5,3,3,4,1,3,2,0,0,6,40,1
33,5,194740,3,8,3,15,1,5,2,0,0,40,40,1
35,7,160728,12,9,3,6,1,5,2,0,0,50,40,1
62,1,198170,13,14,3,1,1,5,2,0,0,4,40,1
20,5,200967,12,9,5,9,4,5,1,0,0,30,40,1
42,8,116493,10,13,3,12,1,5,2,0,0,52,40,1
64,1,117349,12,9,3,1,1,5,2,0,0,24,40,1
42,5,188615,16,10,6,11,2,5,2,0,2231,50,3,2
47,5,849067,3,8,1,7,2,3,2,0,0,40,40,1
40,5,193459,8,12,6,8,2,5,2,0,0,40,29,1
51,8,177487,12,9,3,4,1,5,2,0,0,45,40,1
26,5,151971,16,10,5,7,5,5,2,0,0,35,40,1
32,6,169152,9,11,1,5,2,5,1,10520,0,80,13,2
59,5,108929,11,16,5,11,2,5,2,0,0,50,40,1
36,5,290861,2,7,4,4,2,3,2,0,0,40,40,1
38,7,168826,16,10,3,4,1,5,2,0,0,35,40,1
45,5,216414,13,14,3,14,1,5,2,0,0,50,40,2
38,5,324053,10,13,3,13,1,5,2,0,0,40,40,2
55,8,197399,13,14,3,11,1,5,2,0,0,40,40,1
46,5,138069,16,10,3,4,1,5,2,0,0,40,40,2
59,5,184553,12,9,3,7,1,5,2,0,0,45,40,1
31,5,328734,13,14,5,11,2,5,1,0,0,30,40,1
29,5,336167,12,9,5,8,5,3,1,0,0,30,40,1
34,5,195748,8,12,5,2,4,3,1,0,0,38,40,1
53,5,590941,11,16,5,11,5,5,1,0,1408,40,40,1
43,5,211580,16,10,3,11,1,5,2,0,0,40,40,2
52,1,73117,12,9,1,1,5,5,1,0,0,38,40,1
45,5,166863,1,6,3,8,1,5,2,0,0,40,40,1
29,5,141350,12,9,5,12,2,5,2,0,0,50,40,1
28,5,133937,10,13,3,2,1,5,2,15024,0,55,40,2
44,5,282192,8,12,3,11,1,3,2,0,0,60,40,1
32,5,237582,9,11,5,11,2,5,1,0,0,38,40,1
29,5,262758,8,12,5,9,5,3,2,0,625,60,40,1
48,6,188694,11,16,3,5,1,5,2,0,0,40,40,2
40,3,104196,3,8,3,5,1,5,2,0,0,40,40,1
23,5,172232,12,9,3,15,1,5,2,0,0,50,40,1
29,7,103432,12,9,5,4,2,5,2,0,0,50,40,1
65,5,183544,7,5,7,13,2,5,1,0,0,38,40,1
41,5,276289,10,13,5,11,2,3,2,0,0,60,1,1
58,5,111209,12,9,3,6,1,5,2,0,0,45,40,1
30,5,176862,9,11,3,11,1,5,2,0,0,40,40,1
55,5,201229,10,13,1,13,2,5,1,0,0,8,40,1
42,5,186689,12,9,3,9,6,3,1,0,0,60,40,1
31,5,177675,10,13,3,13,1,5,2,0,0,40,40,2
38,2,337505,16,10,3,2,1,2,2,0,0,40,31,2
53,5,156148,12,9,5,15,2,5,2,0,0,40,40,1
50,6,209642,16,10,3,13,1,5,2,99999,0,55,40,2
62,5,159474,12,9,3,8,1,5,2,0,0,50,40,1
37,5,75073,16,10,5,4,2,3,2,0,0,40,40,1
56,7,121362,10,13,3,5,6,5,1,15024,0,40,40,2
21,5,321369,1,6,5,4,4,5,2,0,0,40,40,1
43,1,49665,12,9,1,1,2,1,2,0,0,45,40,1
44,5,219155,8,12,3,13,1,5,2,0,0,40,40,2
48,5,329144,10,13,3,5,1,5,2,0,1977,60,40,2
40,3,161475,12,9,3,12,6,3,1,0,0,75,40,1
70,6,99554,10,13,1,13,2,5,1,0,0,40,40,1
40,5,277488,6,4,3,8,1,5,2,0,0,40,40,1
27,3,286352,10,13,5,11,2,5,1,0,0,35,40,1
26,5,109457,1,6,3,4,3,5,2,0,0,48,40,1
33,5,236304,10,13,3,5,1,3,2,0,0,60,40,2
35,5,399601,12,9,3,11,1,5,2,0,0,50,40,2
42,8,396758,16,10,1,11,4,5,1,0,0,40,40,1
37,5,21798,12,9,3,4,1,5,2,0,0,45,40,2
21,1,278130,16,10,5,1,4,5,2,0,0,40,40,1
17,5,192173,7,5,5,4,3,5,2,0,0,40,40,1
40,5,43546,16,10,1,8,5,5,1,0,0,48,40,1
20,5,87546,16,10,5,13,4,5,1,0,0,40,40,1
69,5,135891,10,13,3,11,1,5,2,0,0,7,40,2
32,5,312923,5,3,3,4,1,5,2,0,0,40,27,1
21,5,33432,16,10,5,11,4,5,1,0,0,8,40,1
25,5,270379,12,9,5,14,3,3,1,0,0,35,40,1
17,5,134829,2,7,5,9,4,5,2,2176,0,20,40,1
40,2,155106,12,9,3,2,1,5,2,0,0,55,40,2
19,1,145989,16,10,5,1,4,5,2,0,0,45,40,1
50,3,270221,16,10,1,2,4,5,2,0,0,43,40,2
24,5,123226,10,13,5,11,2,5,2,0,0,40,40,1
23,5,154641,12,9,5,7,4,5,2,0,0,40,40,1
73,5,145570,6,4,3,13,1,5,2,0,0,35,40,2
54,5,229983,10,13,1,11,2,5,1,0,0,36,40,1
68,7,140892,13,14,3,15,1,5,2,0,0,15,40,1
45,3,278303,8,12,3,5,1,5,2,0,0,40,40,1
66,5,127139,16,10,3,5,1,5,2,0,0,40,40,2
32,7,360689,2,7,1,4,2,5,2,0,0,50,40,1
24,5,19513,12,9,5,13,4,1,1,0,0,40,40,1
56,5,50490,12,9,3,13,1,5,2,0,0,45,40,2
50,7,34067,16,10,3,6,1,5,2,0,0,60,40,2
48,5,359808,12,9,5,7,2,5,2,0,0,40,40,2
28,5,105422,16,10,5,15,2,5,2,0,0,50,40,1
49,5,28171,12,9,1,14,2,5,2,4787,0,40,40,2
59,8,49230,12,9,7,2,2,5,1,0,0,40,40,1
24,5,165107,9,11,3,2,6,5,1,0,0,40,40,1
20,5,112706,2,7,5,7,4,5,2,0,0,39,40,1
56,5,28297,7,5,3,4,1,5,2,0,0,40,40,1
53,5,104748,1,6,3,15,1,5,2,0,0,45,40,1
21,5,129137,12,9,5,9,3,5,1,1055,0,35,40,1
30,5,298871,13,14,3,11,1,2,2,0,1887,45,21,2
30,3,229716,16,10,6,2,5,3,1,0,0,40,40,1
31,6,113752,12,9,3,5,1,5,2,0,0,40,40,2
32,7,198739,12,9,3,15,1,5,2,0,0,40,40,1
42,3,277256,10,13,3,11,1,5,2,0,0,40,40,2
31,5,114937,12,9,3,4,1,5,2,0,0,40,40,1
57,5,206206,2,7,3,4,1,5,2,0,0,40,40,2
19,5,197861,3,8,5,4,4,5,2,0,0,15,40,1
19,5,38925,2,7,5,9,4,5,2,0,0,40,40,1
26,5,34309,9,11,5,11,2,5,2,0,0,45,40,1
24,5,219122,12,9,3,13,1,5,2,0,0,20,23,1
41,7,51494,16,10,3,4,1,5,2,0,0,40,40,1
55,5,173422,16,10,3,8,1,5,2,0,0,40,40,1
20,1,116773,16,10,5,1,4,5,2,0,0,40,1,1
33,5,252340,16,10,5,2,2,5,1,0,0,40,40,1
25,5,213799,9,11,3,6,1,5,2,0,0,35,40,1
32,3,110100,9,11,1,11,5,3,1,0,0,40,40,1
53,5,146325,12,9,1,15,2,5,2,0,0,40,40,1
37,5,383352,16,10,1,2,5,5,1,0,0,38,40,1
33,5,369258,10,13,5,7,3,5,1,0,0,40,27,1
49,5,239865,12,9,3,14,1,5,2,0,0,50,40,2
52,5,200783,6,4,3,8,1,5,2,0,0,60,40,1
40,5,243580,10,13,3,5,1,5,2,0,0,44,40,2
36,5,132563,15,15,3,2,6,5,1,0,0,15,40,2
41,7,390369,15,15,3,11,1,5,2,0,0,58,40,2
25,5,403788,12,9,5,7,2,3,2,0,0,36,40,1
26,8,68346,13,14,5,11,2,5,2,0,0,10,1,1
59,5,136413,10,13,3,13,1,5,2,0,0,40,40,1
56,2,208791,10,13,3,5,1,3,2,0,0,50,40,1
21,5,572285,12,9,5,9,3,5,1,0,0,20,40,1
45,5,90992,12,9,3,15,1,5,2,0,0,70,40,1
18,5,156056,12,9,5,7,4,5,2,0,0,12,40,1
20,5,194102,16,10,5,11,3,5,2,0,0,12,40,1
42,5,149102,8,12,5,5,2,5,2,0,0,45,40,1
41,5,40151,12,9,3,4,1,5,2,0,0,40,40,2
40,5,356934,12,9,3,4,1,5,2,0,1902,45,40,2
28,2,72514,16,10,5,2,2,3,1,0,0,72,40,1
47,3,174126,12,9,7,5,5,5,1,0,0,40,40,1
31,5,324386,2,7,3,4,1,5,2,0,0,40,40,1
56,5,159544,13,14,3,11,1,5,2,0,0,60,40,1
34,5,114691,11,16,3,11,1,5,2,0,0,50,40,2
49,5,222829,13,14,3,11,1,5,2,0,0,42,40,2
63,5,298699,8,12,3,5,1,5,2,0,0,40,40,2
38,5,216845,5,3,3,8,1,5,2,0,0,48,27,1
44,5,321824,11,16,3,11,1,5,2,0,0,20,40,1
56,5,97541,12,9,3,13,1,5,2,0,1977,40,40,2
30,5,329425,16,10,3,8,1,5,2,0,0,40,40,1
38,6,148287,13,14,3,5,1,5,2,0,0,60,40,2
51,3,251346,7,5,3,9,6,5,1,0,0,38,34,1
30,5,143766,10,13,3,11,1,5,2,0,0,40,40,2
56,5,49647,9,11,5,6,2,5,2,0,0,70,40,1
50,5,233363,2,7,1,9,5,5,1,0,0,40,40,1
54,3,180427,12,9,3,4,1,5,2,0,0,45,40,1
46,5,30111,12,9,3,5,1,3,2,0,0,40,40,2
27,5,360527,12,9,3,5,1,5,2,0,0,40,40,1
46,5,135803,10,13,5,5,2,2,2,0,0,40,31,1
60,2,608441,12,9,3,15,1,3,2,0,0,40,40,1
42,3,720428,16,10,3,12,1,3,2,0,0,40,40,2
36,5,269784,1,6,6,7,5,5,1,0,0,40,40,1
30,5,423311,12,9,2,8,1,3,2,0,0,40,40,1
43,5,343591,13,14,1,5,2,5,1,0,0,50,40,1
29,5,37088,16,10,3,4,1,5,2,0,0,40,40,1
45,1,154430,16,10,1,1,2,5,1,0,0,35,40,1
22,5,113588,16,10,5,9,4,5,1,0,1741,30,40,1
46,5,190072,12,9,3,2,1,5,2,0,0,40,40,1
28,5,272132,15,15,4,11,2,5,1,0,0,65,1,1
44,2,32000,10,13,3,11,1,5,2,0,0,45,40,2
30,6,164190,10,13,5,5,2,5,2,0,2258,45,40,1
17,5,233781,2,7,5,9,4,3,2,0,0,18,40,1
23,5,401762,2,7,5,4,2,5,1,0,0,40,40,1
34,7,169186,12,9,3,6,1,5,2,0,0,50,40,1
33,5,164309,2,7,6,5,5,5,1,0,0,30,40,1
24,5,170800,10,13,5,5,4,5,1,0,0,37,40,1
32,5,37232,16,10,3,2,1,5,2,0,0,40,40,1
41,5,373403,10,13,3,11,1,5,2,0,0,40,40,2
44,5,192014,10,13,6,5,2,5,2,0,0,38,40,1
48,7,172034,10,13,3,5,1,5,2,0,0,60,40,1
36,3,322770,16,10,3,11,1,3,2,0,1887,40,24,2
39,5,269168,10,13,3,11,1,2,2,0,0,45,4,2
34,5,302570,12,9,3,9,1,3,2,0,0,36,40,1
35,5,103710,13,14,5,11,2,5,1,0,0,40,40,1
30,7,113364,16,10,5,4,4,5,2,0,0,30,40,1
33,5,121966,12,9,5,14,2,5,1,0,0,50,40,1
35,5,416745,10,13,3,11,1,5,2,0,0,40,1,2
30,3,154548,13,14,1,11,5,5,1,0,0,65,40,1
45,5,188794,12,9,1,9,2,5,1,0,0,40,40,1
37,5,156266,12,9,3,4,1,1,2,0,0,40,40,1
61,1,270599,4,2,7,1,2,5,1,0,0,18,27,1
36,5,19914,16,10,5,2,4,1,1,0,0,40,40,1
31,5,246439,8,12,5,14,4,5,2,0,0,45,40,1
38,5,101833,1,6,3,15,1,5,2,3103,0,40,40,2
32,5,177695,10,13,3,4,1,2,2,0,0,45,20,1
23,5,167868,16,10,5,2,4,5,1,0,0,24,40,1
22,5,82561,16,10,5,13,4,5,2,0,0,40,40,1
38,7,31848,12,9,3,6,1,5,2,0,0,50,40,1
45,1,117310,12,9,1,1,2,5,1,0,0,40,40,1
40,5,355918,10,13,3,4,1,5,2,0,0,50,40,2
38,5,49115,12,9,3,8,1,5,2,0,0,40,40,2
29,5,102875,2,7,3,7,4,3,2,0,0,20,40,1
67,1,194456,13,14,3,1,1,5,2,0,0,10,40,1
52,7,284648,12,9,1,5,5,5,1,0,0,99,40,2
52,7,73134,10,13,3,13,1,5,2,0,0,40,40,2
44,5,172600,12,9,5,13,2,5,1,10520,0,50,40,2
61,1,244856,10,13,3,1,1,5,2,4386,0,40,40,2
25,5,184303,6,4,5,10,3,5,1,0,0,40,14,1
25,8,154610,10,13,4,7,2,5,1,0,1719,15,40,1
33,5,260560,12,9,3,8,1,5,2,0,0,40,40,1
56,5,360770,4,2,3,8,1,3,2,0,0,40,7,1
24,5,315877,16,10,5,13,2,5,2,0,0,25,40,1
58,5,128258,12,9,1,13,2,5,1,0,0,24,40,1
33,5,179336,13,14,5,2,2,5,1,0,0,40,40,1
20,6,168165,16,10,3,8,1,5,2,0,0,40,40,1
55,5,109015,10,13,1,5,2,5,1,0,1876,40,40,1
22,5,89154,4,2,5,9,3,5,2,0,0,40,9,1
30,1,260954,6,4,5,1,2,5,2,0,0,40,40,1
38,5,85399,12,9,5,8,2,5,1,0,0,40,40,1
19,5,240841,16,10,5,2,4,5,2,0,0,50,40,1
20,5,119742,12,9,5,11,4,5,1,0,0,35,40,1
24,5,30656,16,10,5,9,2,5,2,0,0,24,40,1
30,3,263561,12,9,3,12,1,5,2,0,0,40,40,2
25,5,108838,10,13,5,2,2,5,1,0,0,40,40,1
21,5,259351,12,9,5,9,3,1,2,0,0,40,27,1
42,5,159449,12,9,1,4,2,5,2,0,0,40,40,1
53,7,195322,16,10,3,8,1,5,2,0,0,30,40,1
38,7,179481,10,13,3,11,1,5,2,0,0,50,40,1
40,8,195388,16,10,3,12,1,5,2,0,0,40,40,1
51,5,123429,12,9,3,7,1,5,2,0,0,40,40,1
36,2,116580,9,11,3,11,6,5,1,0,0,45,40,2
21,5,270043,16,10,5,14,4,5,1,0,0,25,40,1
49,7,232586,10,13,1,6,2,5,2,0,0,65,40,1
52,5,164519,12,9,7,2,3,3,1,0,0,40,40,1
33,7,141118,15,15,3,11,6,5,1,0,0,55,40,2
27,5,177955,10,13,5,14,4,5,1,0,0,40,27,1
45,3,149337,13,14,3,11,1,5,2,0,0,40,23,2
45,5,68896,12,9,3,8,1,3,2,0,0,48,1,1
27,5,22422,16,10,5,13,3,5,2,0,0,40,40,1
41,5,215453,4,2,3,9,1,5,2,0,0,43,27,1
30,3,170772,12,9,3,9,1,5,2,0,0,40,40,1
24,5,36011,16,10,3,13,1,5,2,0,2057,45,40,1
