48842,14,,,,,,,,,,,,,,
A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
29,5,2.4995e+05,10,13,5,2,2,5,1,0,0,50,40,0
50,5,99316,9,11,3,11,1,5,2,0,0,40,40,0
22,5,2.5257e+05,16,10,3,5,6,5,1,0,0,40,40,0
17,5,89160,3,8,5,10,4,5,1,0,0,18,40,0
25,5,49092,12,9,3,15,1,5,2,0,0,50,40,0
35,5,87757,10,13,5,5,2,5,2,0,0,40,40,0
42,5,8.0655e+05,16,10,3,5,1,5,2,0,0,50,40,1
45,7,70754,15,15,3,11,1,5,2,7298,0,60,40,1
28,5,1.5044e+05,12,9,5,9,2,5,1,0,0,60,40,0
71,1,46836,6,4,6,1,2,3,2,0,0,15,40,0
34,8,1.1719e+05,12,9,3,12,1,5,2,0,0,40,40,1
49,5,2.3962e+05,13,14,3,5,1,5,2,0,0,40,40,1
39,5,1.2848e+05,16,10,3,9,6,5,1,0,0,60,40,0
17,5,53367,3,8,5,9,3,5,1,0,0,25,40,0
20,5,3.5836e+05,7,5,5,8,5,5,1,0,0,40,40,0
53,5,1.3952e+05,12,9,3,9,6,5,1,0,1573,40,23,0
26,5,93017,9,11,3,7,1,5,2,0,0,40,40,0
49,5,1.0132e+05,10,13,5,14,2,5,1,0,1564,40,3,1
57,6,1.0558e+05,10,13,3,5,1,5,2,0,2415,40,40,1
40,5,1.2172e+05,10,13,1,5,2,5,2,0,0,55,40,1
19,5,1.1184e+05,12,9,5,15,4,5,2,0,0,35,40,0
58,5,96840,12,9,7,4,5,5,1,0,0,37,40,0
62,3,1.7684e+05,13,14,3,11,1,5,2,0,0,10,40,0
41,3,1.9355e+05,16,10,3,12,1,3,2,0,0,64,40,1
46,5,1.6823e+05,12,9,4,7,2,5,2,0,0,40,40,0
53,7,1.4632e+05,12,9,3,4,1,5,2,0,0,40,42,1
33,5,1.1157e+05,10,13,5,13,4,5,2,0,0,40,40,0
58,5,4.7835e+05,10,13,3,5,1,5,2,99999,0,50,40,1
30,5,2.0977e+05,9,11,3,8,1,5,2,0,0,40,40,1
27,5,1.8891e+05,12,9,5,7,5,3,1,0,0,40,40,0
32,7,3.2131e+05,12,9,5,4,4,3,2,0,0,40,40,0
19,1,2.6423e+05,16,10,5,1,4,5,1,0,0,12,40,0
22,5,3.4507e+05,1,6,5,9,5,3,1,0,0,40,40,0
56,7,32855,16,10,3,6,1,5,2,0,0,50,40,0
33,6,2.8737e+05,16,10,3,5,1,5,2,0,0,50,40,1
36,5,2.1481e+05,12,9,1,9,5,5,1,0,0,40,40,0
29,3,2.7511e+05,16,10,3,12,4,3,2,0,0,40,40,0
32,5,3.5209e+05,12,9,1,2,2,5,1,0,0,38,40,0
33,8,1.1017e+05,10,13,1,11,2,5,1,0,1092,40,40,0
20,5,2.1139e+05,16,10,5,13,2,5,1,0,0,25,40,0
51,5,91506,12,9,3,15,1,5,2,7688,0,40,40,1
52,5,1.8095e+05,16,10,3,15,1,5,2,0,0,30,40,0
64,6,1.6907e+05,1,6,3,15,1,5,2,0,0,50,40,0
33,5,2.6455e+05,10,13,3,11,1,5,2,0,0,45,40,1
38,5,99065,10,13,5,2,2,5,1,0,0,50,40,1
30,5,2.0112e+05,10,13,3,11,1,5,2,0,0,40,40,1
67,6,3.2364e+05,12,9,3,4,1,5,2,0,0,15,3,0
37,3,1.8411e+05,11,16,1,11,2,5,1,0,0,40,40,1
55,5,2.4337e+05,12,9,1,13,5,5,1,0,0,37,40,0
25,8,1.4925e+05,16,10,5,9,2,3,2,0,0,40,40,0
41,3,2.4875e+05,10,13,5,11,5,3,1,0,0,40,40,0
31,5,2.4262e+05,10,13,1,14,5,5,1,0,0,40,40,0
51,5,2.0725e+05,16,10,3,2,6,5,1,0,1902,40,40,1
75,7,3.4363e+05,12,9,3,6,1,2,2,0,0,15,40,0
53,5,4.0312e+05,12,9,1,2,2,5,1,0,0,30,40,0
36,7,1.8444e+05,2,7,5,15,2,3,2,0,0,40,40,0
47,7,1.8140e+05,15,15,3,11,1,5,2,15024,0,40,40,1
67,7,75140,12,9,3,6,1,5,2,0,0,25,40,0
29,7,4.6794e+05,16,10,5,6,2,5,2,0,0,40,1,0
32,7,1.8121e+05,16,10,6,6,5,5,1,0,0,65,40,0
42,5,3.2442e+05,12,9,1,13,2,5,2,0,0,20,40,0
41,5,3.4462e+05,10,13,3,5,1,5,2,7688,0,50,40,1
46,5,98735,10,13,6,11,5,5,1,0,0,50,40,0
48,3,1.8617e+05,8,12,3,12,1,5,2,0,0,40,40,1
55,2,1.0716e+05,12,9,3,12,1,5,2,0,0,40,40,0
68,1,3.5387e+05,12,9,7,1,2,5,1,0,0,40,40,0
49,7,1.7596e+05,16,10,5,9,2,5,2,0,0,20,40,0
62,5,2.5213e+05,6,4,1,7,2,5,1,0,0,40,6,0
30,5,95923,8,12,4,2,5,5,1,0,0,45,40,0
56,3,2.0325e+05,16,10,3,12,1,5,2,0,0,40,40,0
37,5,2.9621e+05,12,9,6,7,2,5,2,0,0,48,40,0
22,5,3.3384e+05,16,10,5,9,2,5,2,0,0,40,40,0
56,5,3.4573e+05,12,9,3,7,1,5,2,0,0,40,40,0
53,2,1.2814e+05,10,13,6,2,2,3,2,0,0,40,40,0
53,5,2.4935e+05,9,11,1,4,2,5,2,0,0,40,6,1
51,5,1.7191e+05,7,5,7,4,2,5,2,0,0,30,40,0
41,5,3.4452e+05,12,9,1,5,2,5,1,13550,0,60,40,1
34,6,1.9638e+05,12,9,3,5,1,5,2,0,0,50,40,0
24,5,87546,16,10,3,2,6,5,1,0,0,40,40,0
40,7,85668,12,9,3,4,1,5,2,0,0,40,40,0
23,5,1.2661e+05,10,13,5,2,4,5,1,0,0,40,40,0
28,5,2.3975e+05,12,9,5,9,2,5,1,0,0,40,40,0
53,5,1.628e+05,12,9,3,8,1,1,2,0,0,40,40,0
52,2,1.9719e+05,16,10,3,2,1,5,2,0,0,44,40,1
33,8,25806,11,16,3,11,1,2,2,0,0,20,1,0
28,5,89813,12,9,1,7,2,5,1,0,0,40,40,0
45,8,1.4217e+05,13,14,1,2,2,3,1,0,0,40,1,0
40,5,1.7159e+05,10,13,3,2,1,5,2,0,0,40,40,1
60,5,2.0398e+05,16,10,3,9,1,5,2,0,0,40,40,1
24,5,3.9419e+05,3,8,5,15,4,5,2,0,0,55,12,0
50,5,1.5543e+05,10,13,7,11,5,5,1,0,0,40,40,0
44,5,39581,10,13,6,14,5,3,1,0,0,40,40,0
19,5,3.0583e+05,12,9,5,9,2,5,1,0,0,40,40,0
36,6,2.0022e+05,12,9,5,5,2,5,2,0,0,55,40,0
33,5,2.2973e+05,8,12,5,14,2,5,2,0,0,40,40,0
52,5,1.9033e+05,1,6,3,8,1,5,2,0,0,50,40,0
51,5,1.5598e+05,12,9,3,4,1,5,2,0,0,50,40,0
44,5,2.1135e+05,16,10,3,13,6,5,1,4386,0,40,40,1
19,1,5.0517e+05,7,5,5,1,3,5,1,0,0,40,40,0
49,5,2.5642e+05,12,9,3,5,1,5,2,5013,0,40,27,0
17,1,1.6507e+05,1,6,5,1,4,5,2,0,1721,40,40,0
20,5,2.4938e+05,16,10,5,4,4,5,1,0,0,20,40,0
53,5,1.6872e+05,8,12,3,14,1,5,2,0,0,40,40,1
25,5,1.6587e+05,9,11,5,6,2,5,2,0,0,20,40,0
48,5,48553,16,10,5,5,2,5,2,0,0,72,40,0
27,5,2.4475e+05,12,9,5,2,4,4,2,0,0,40,40,0
21,5,2.2823e+05,16,10,5,9,4,5,1,0,0,15,40,0
29,5,1.5295e+05,12,9,3,7,1,5,2,0,0,40,40,0
47,8,29023,11,16,3,11,1,2,2,0,0,40,20,1
48,7,1.3646e+05,16,10,3,9,6,5,1,0,0,60,40,0
38,1,2.4537e+05,16,10,3,1,1,5,2,0,0,75,40,1
19,1,1.5586e+05,16,10,5,1,4,5,1,0,1602,30,40,0
37,5,1.2668e+05,16,10,7,8,3,5,2,0,0,40,1,0
37,5,1.8466e+05,12,9,3,8,1,5,2,5013,0,44,40,0
39,2,33289,12,9,7,11,5,5,1,0,0,60,40,0
35,5,1.1138e+05,12,9,6,15,2,5,2,0,0,40,40,0
33,5,1.0365e+05,12,9,1,9,2,5,2,0,0,60,40,0
56,5,53481,12,9,3,8,1,5,2,0,0,40,40,0
23,5,2.3892e+05,5,3,5,7,3,5,2,0,0,40,9,0
25,5,1.675e+05,16,10,5,2,5,5,1,0,0,40,40,0
47,2,1.1422e+05,8,12,3,2,1,5,2,0,0,55,40,1
32,5,1.8232e+05,12,9,3,11,1,5,2,7688,0,40,40,1
24,5,1.3759e+05,12,9,5,2,4,5,1,0,0,30,40,0
32,5,1.8109e+05,10,13,5,13,4,5,2,13550,0,35,40,1
41,5,1.5658e+05,10,13,5,2,2,5,1,0,0,35,7,0
32,5,2.1093e+05,12,9,1,2,2,5,1,0,0,38,40,1
37,7,2.555e+05,15,15,5,11,2,5,2,0,0,55,40,1
39,5,1.1655e+05,16,10,3,13,1,5,2,0,0,50,40,1
66,7,34218,12,9,3,15,1,5,2,0,0,50,40,1
18,1,3.0533e+05,16,10,5,1,4,4,1,0,0,25,40,0
23,5,1.0788e+05,10,13,5,5,2,5,1,0,0,40,40,0
44,5,8.5809e+05,12,9,5,9,5,3,1,0,0,40,40,0
45,5,79646,16,10,3,15,1,5,2,0,0,70,40,0
42,5,1.0309e+05,16,10,6,11,5,5,1,1506,0,40,40,0
40,7,1.4544e+05,16,10,1,5,5,5,2,0,0,30,40,0
20,8,1.1721e+05,16,10,5,14,4,5,2,0,0,40,40,0
26,5,3.7925e+05,16,10,5,9,2,5,1,0,0,40,40,0
25,5,1.3002e+05,2,7,5,8,3,5,2,0,0,40,40,0
40,5,1.2147e+05,12,9,1,2,2,5,2,0,0,40,40,0
54,5,3.3952e+05,8,12,4,8,5,2,1,0,0,40,31,0
33,5,3.8867e+05,9,11,3,4,1,5,2,0,0,60,40,0
56,7,1.9009e+05,9,11,4,13,2,5,2,0,0,46,40,0
27,5,1.9792e+05,2,7,5,4,5,3,2,0,0,47,40,0
31,5,3.615e+05,6,4,5,6,3,5,2,0,0,60,33,0
61,1,4.5133e+05,10,13,3,1,1,4,2,0,0,24,40,1
22,5,3.4022e+05,16,10,5,13,2,5,1,0,0,20,40,0
32,7,63516,12,9,1,9,5,5,1,0,0,45,40,0
29,5,2.6979e+05,12,9,3,4,1,5,2,0,0,40,40,0
34,3,63338,12,9,5,2,4,5,1,0,0,40,40,0
56,5,1.7913e+05,1,6,3,4,1,5,2,0,0,35,23,0
35,5,1.2409e+05,9,11,3,15,1,5,2,0,0,99,40,0
25,5,2.1519e+05,12,9,3,2,6,5,1,0,0,40,40,0
22,5,4.8208e+05,2,7,3,8,2,5,1,0,0,40,27,0
19,5,2.3472e+05,3,8,5,8,4,5,2,0,0,40,40,0
35,5,2.8989e+05,2,7,3,8,1,5,2,0,0,40,40,0
35,5,2.3204e+05,12,9,3,8,1,5,2,0,0,40,40,0
48,3,1.9542e+05,12,9,1,9,2,5,1,0,0,35,40,0
52,5,22154,16,10,3,13,1,5,2,0,0,40,40,0
39,5,1.0373e+05,10,13,3,11,1,5,2,0,0,43,40,1
32,3,32587,12,9,1,9,2,1,2,0,0,40,40,0
27,5,1.903e+05,12,9,3,4,1,5,2,0,0,40,40,0
34,5,2.7049e+05,10,13,5,11,4,5,1,0,0,40,40,0
31,5,1.0451e+05,16,10,6,9,5,5,1,0,0,35,40,0
47,7,1.3259e+05,16,10,3,6,1,5,2,0,0,72,40,0
37,5,1.1281e+05,10,13,1,5,2,5,1,0,0,40,40,0
47,5,1.2644e+05,16,10,4,14,2,5,2,0,0,40,40,0
47,6,1.2308e+05,13,14,3,13,1,5,2,0,0,50,40,1
45,5,2.0796e+05,5,3,4,9,2,5,2,0,0,40,8,0
51,5,43705,16,10,3,4,1,5,2,0,0,40,40,0
24,5,1.1697e+05,10,13,5,11,2,5,2,0,0,40,40,0
59,7,1.8214e+05,11,16,3,11,1,5,2,0,0,40,40,0
27,5,74056,9,11,3,4,1,5,2,0,0,48,40,0
33,7,1.3256e+05,2,7,3,4,1,5,2,0,0,40,40,0
55,5,2.568e+05,12,9,6,2,2,5,1,0,0,40,40,1
62,6,1.9152e+05,11,16,3,11,1,5,2,99999,0,80,40,1
37,7,33394,12,9,3,6,1,5,2,0,0,70,40,0
45,3,45501,10,13,5,11,2,5,1,0,0,50,40,0
25,5,74389,10,13,5,5,2,2,1,0,0,40,40,0
34,5,2.0187e+05,12,9,3,5,1,5,2,0,0,40,40,0
50,5,1.438e+05,12,9,5,4,4,5,2,0,0,55,40,0
29,3,95471,10,13,3,5,1,5,2,0,0,55,40,0
32,5,2.6746e+05,8,12,3,6,1,5,2,0,0,40,40,0
48,5,70668,1,6,5,10,3,5,1,0,0,40,40,0
34,3,2.6078e+05,16,10,3,7,1,5,2,0,0,52,40,1
50,5,2.9922e+05,12,9,3,2,1,3,2,0,0,40,40,0
38,5,99156,12,9,1,13,5,5,2,0,0,46,40,0
52,2,53905,12,9,1,2,2,5,1,0,0,40,40,0
41,5,94210,12,9,1,7,5,5,2,0,0,48,40,0
31,5,1.1651e+05,12,9,3,8,1,5,2,0,0,48,40,0
31,5,1.7671e+05,12,9,5,4,2,5,2,0,0,40,40,0
50,7,1.1806e+05,10,13,3,5,1,5,2,15024,0,55,40,1
23,8,89285,16,10,5,12,2,4,1,99999,0,40,40,1
52,5,91093,16,10,1,13,2,3,1,0,0,40,40,0
33,5,2.0458e+05,12,9,3,8,1,5,2,0,0,40,40,0
32,5,1.6204e+05,16,10,1,9,5,5,1,0,0,30,40,0
48,5,1.7562e+05,16,10,3,7,6,5,1,0,0,40,25,0
40,5,99679,13,14,3,13,1,5,2,3103,0,43,40,1
22,5,2.634e+05,16,10,5,14,2,5,2,0,0,50,40,0
55,5,1.4765e+05,12,9,5,9,2,5,1,0,0,24,40,0
58,1,32521,2,7,4,1,2,5,1,0,0,20,40,0
43,6,1.9887e+05,9,11,3,6,1,5,2,0,0,88,40,0
34,5,1.2765e+05,13,14,3,5,1,5,2,0,0,55,40,1
19,5,1.4361e+05,12,9,5,8,4,5,2,0,0,40,40,0
50,3,50048,13,14,3,11,1,5,2,0,0,52,40,1
73,1,3.7892e+05,12,9,4,1,2,5,1,0,0,20,3,0
27,5,2.9288e+05,12,9,3,8,1,3,2,0,0,40,40,0
62,5,1.9049e+05,11,16,3,11,1,5,2,15024,0,45,40,1
57,8,1.3214e+05,13,14,3,5,1,5,2,7298,0,45,40,1
34,5,1.2685e+05,13,14,3,5,1,2,2,0,0,40,37,1
22,5,59184,12,9,5,8,2,5,2,0,0,30,40,0
22,5,6.6329e+05,16,10,3,8,1,5,2,2105,0,40,40,0
29,3,76978,16,10,5,5,2,3,1,0,0,50,40,0
34,7,1.9651e+05,12,9,1,5,5,5,1,0,2472,35,40,1
17,1,1.0385e+05,2,7,5,1,4,5,1,0,0,45,40,0
35,5,2.4113e+05,10,13,5,11,2,5,2,0,0,50,40,0
65,5,2.6683e+05,10,13,3,13,1,5,2,0,0,24,40,1
27,5,2.0498e+05,16,10,3,2,1,5,2,0,1579,40,40,0
46,5,1.8895e+05,10,13,3,4,1,5,2,0,0,50,40,1
35,5,2.2653e+05,11,16,4,11,2,4,2,0,0,60,10,1
38,5,2.6889e+05,9,11,3,15,1,5,2,0,0,70,40,0
36,5,1.6547e+05,10,13,1,2,5,3,1,0,0,40,40,0
49,5,4.4755e+05,10,13,3,5,1,5,2,7688,0,40,40,1
54,6,3.0496e+05,12,9,3,5,1,5,2,0,0,30,40,0
30,5,1.9826e+05,10,13,3,11,1,5,2,0,0,40,40,1
26,5,3.9521e+05,16,10,5,15,2,5,2,0,0,40,40,0
32,5,3.1267e+05,10,13,4,5,2,5,2,2174,0,55,40,0
23,5,1.1777e+05,12,9,5,2,4,5,2,0,0,36,40,0
40,5,1.7048e+05,10,13,5,14,2,5,1,14344,0,45,40,1
29,5,3.0978e+05,12,9,3,4,1,5,2,7298,0,40,40,1
28,5,2.8999e+05,12,9,3,4,1,5,2,0,0,40,40,1
41,2,2.5554e+05,16,10,3,2,1,5,2,0,0,40,40,1
34,5,1.1908e+05,2,7,3,8,4,3,2,0,0,40,40,0
37,5,3.1817e+05,12,9,5,8,2,3,2,1055,0,20,40,0
39,5,67317,16,10,3,15,1,5,2,0,0,40,40,0
29,5,3.3795e+05,12,9,3,13,1,5,2,0,0,40,40,1
55,5,4.516e+05,12,9,1,4,5,5,2,0,0,40,40,0
30,5,4.56e+05,16,10,3,5,1,5,2,0,0,50,40,1
33,8,2.0977e+05,11,16,5,11,2,5,2,0,0,40,40,0
55,2,27385,9,11,3,4,1,5,2,0,0,40,40,0
33,8,2.263e+05,12,9,5,15,3,5,2,0,0,40,40,0
47,5,2.8534e+05,16,10,3,4,1,5,2,0,0,50,40,1
28,5,3.767e+05,10,13,5,13,4,3,2,6849,0,50,40,0
33,5,1.5032e+05,12,9,1,8,2,5,2,0,0,49,40,0
62,5,96460,12,9,6,11,2,5,1,0,0,40,40,0
49,1,1.8814e+05,16,10,7,1,5,5,1,0,0,60,40,0
42,5,1.6398e+05,12,9,6,15,2,5,2,0,0,27,40,0
63,5,85420,16,10,3,13,1,5,2,5013,0,15,40,0
21,5,4.161e+05,12,9,5,8,4,5,2,0,0,40,40,0
65,6,2.2436e+05,12,9,3,13,1,5,2,0,0,40,40,0
28,2,1.1606e+05,8,12,3,2,1,1,2,0,0,40,40,0
51,7,1.9426e+05,13,14,3,11,6,5,1,15024,0,55,1,1
33,5,4.6041e+05,10,13,3,11,1,5,2,0,0,40,27,0
67,7,1.7888e+05,6,4,3,6,1,5,2,0,0,12,40,0
36,5,4.1674e+05,2,7,3,8,1,5,2,0,0,40,40,0
19,5,2.9214e+05,16,10,5,14,2,5,1,0,0,30,40,0
60,5,1.7673e+05,12,9,3,14,1,5,2,0,0,40,40,0
26,5,1.041e+05,10,13,5,5,2,5,2,0,0,40,40,0
35,5,2.0348e+05,7,5,3,4,1,5,2,0,0,40,40,0
28,5,3.6022e+05,12,9,3,15,1,5,2,0,0,50,40,0
67,5,23580,8,12,1,14,2,5,1,0,0,40,40,0
31,7,1.9589e+05,12,9,3,4,4,5,2,0,0,40,40,0
49,5,1.8286e+05,16,10,3,4,1,5,2,7688,0,40,40,1
64,5,1.4896e+05,12,9,3,11,1,5,2,0,0,30,40,0
24,1,95862,12,9,5,1,2,5,1,0,0,40,40,0
19,1,48393,16,10,5,1,4,5,2,0,0,32,40,0
40,5,1.3263e+05,16,10,1,13,5,5,1,0,1741,40,40,0
35,3,1.8207e+05,12,9,6,12,2,5,2,0,0,42,40,0
19,8,1.3685e+05,16,10,5,2,4,5,1,0,0,8,40,0
53,5,1.9705e+05,16,10,3,4,1,5,2,0,0,40,40,0
57,8,2.4303e+05,16,10,7,13,2,5,1,0,0,40,40,0
47,6,1.5417e+05,12,9,3,4,1,5,2,0,0,60,40,1
47,5,59380,16,10,1,2,5,5,1,0,0,42,40,0
38,2,1.2224e+05,12,9,3,2,1,5,2,0,0,55,40,1
38,5,1.9394e+05,12,9,5,15,2,5,2,0,0,40,40,0
35,5,3.501e+05,10,13,3,2,1,5,2,0,0,40,40,0
58,5,32365,16,10,3,4,1,5,2,0,0,50,40,0
56,5,94345,10,13,3,13,1,5,2,0,0,40,40,1
24,1,1.6644e+05,10,13,5,1,2,5,1,0,0,40,40,0
36,5,1.4965e+05,12,9,1,9,5,5,1,0,0,40,40,0
57,5,1.5727e+05,2,7,1,9,2,3,2,0,0,54,40,0
60,5,1.646e+05,16,10,3,5,1,5,2,7298,0,40,40,1
81,6,1.0444e+05,12,9,7,13,2,5,1,0,0,40,1,0
46,5,4.116e+05,5,3,7,8,5,5,1,0,0,40,27,0
18,5,1.9837e+05,2,7,5,9,4,5,2,594,0,10,40,0
42,7,1.1593e+05,12,9,3,13,1,5,2,0,0,40,40,0
26,5,1.584e+05,12,9,5,7,4,5,2,0,0,40,40,0
31,5,1.0134e+05,10,13,5,13,2,5,1,0,0,40,40,0
26,2,48853,13,14,5,14,2,5,1,0,0,40,6,0
39,5,38145,16,10,3,8,1,5,2,0,0,60,40,0
31,5,1.2765e+05,8,12,3,5,1,5,2,0,1902,38,40,1
28,5,1.859e+05,16,10,5,7,2,1,2,0,0,47,27,0
34,8,92531,12,9,1,4,2,5,2,0,0,40,40,0
53,5,1.959e+05,12,9,3,15,1,5,2,0,0,45,40,0
41,8,1.531e+05,12,9,5,4,2,5,2,0,0,50,40,0
34,7,5.8102e+05,7,5,5,9,4,3,2,0,0,38,40,0
61,3,2.0238e+05,10,13,3,11,6,5,1,0,0,30,40,0
46,3,1.2218e+05,10,13,3,11,1,5,2,0,0,60,40,0
34,5,4.0571e+05,16,10,1,8,2,5,1,0,0,40,40,0
67,5,2.1218e+05,12,9,3,9,1,5,2,0,0,10,40,0
36,5,2.6635e+05,12,9,5,4,2,5,2,0,0,43,40,0
31,5,49469,15,15,5,11,2,5,2,0,0,50,40,0
35,7,2.1083e+05,12,9,5,9,2,5,1,0,0,40,40,0
37,3,1.8861e+05,13,14,3,5,1,5,2,0,0,50,40,1
27,5,1.0402e+05,16,10,3,2,6,5,1,0,1902,30,40,1
23,5,1.5478e+05,16,10,5,2,3,2,1,0,0,40,40,0
20,5,39477,16,10,5,13,4,5,1,0,0,20,40,0
72,5,99554,6,4,3,7,6,5,1,0,0,10,32,0
61,5,2.5598e+05,12,9,7,13,2,5,2,0,0,50,40,0
41,3,98823,10,13,3,11,1,5,2,0,0,50,40,0
45,2,1.096e+05,12,9,5,9,2,3,1,0,0,40,40,0
24,5,2.6697e+05,10,13,5,13,2,5,1,0,0,40,40,0
22,1,3.3459e+05,16,10,5,1,2,5,2,0,0,40,40,0
20,1,41035,12,9,5,1,4,5,2,0,0,60,40,0
35,8,2.3859e+05,16,10,6,15,2,3,2,0,0,40,40,0
44,3,1.1701e+05,13,14,3,11,6,5,1,0,1887,40,40,1
30,5,1.92e+05,16,10,3,4,1,5,2,0,0,40,40,0
64,5,1.3714e+05,12,9,3,8,1,5,2,0,0,48,40,0
69,5,1.506e+05,12,9,3,13,1,5,2,0,0,35,40,0
70,5,1.1746e+05,12,9,3,9,1,5,2,0,0,16,40,0
42,7,1.1197e+05,12,9,3,15,1,5,2,0,0,45,40,0
22,5,2.9004e+05,10,13,5,9,2,5,1,0,0,35,3,0
17,5,1.9719e+05,1,6,5,13,4,5,1,0,0,24,40,0
51,7,61127,12,9,3,6,1,5,2,0,0,50,40,1
30,5,2.3638e+05,2,7,5,15,5,5,2,0,0,30,40,0
31,5,2.071e+05,10,13,5,5,4,3,1,0,0,40,40,0
50,6,2.8863e+05,13,14,3,5,1,5,2,0,0,50,40,1
30,5,2.0318e+05,9,11,5,5,4,5,2,0,0,36,40,0
43,5,1.4677e+05,12,9,4,2,5,5,1,0,0,40,40,0
22,5,1.9179e+05,10,13,5,2,4,5,1,0,0,40,40,0
32,5,4.5398e+05,12,9,3,7,1,5,2,0,0,44,40,0
32,7,1.0601e+05,16,10,5,9,2,5,2,0,0,50,40,0
37,5,2.1896e+05,12,9,5,6,4,5,2,0,0,35,40,0
62,5,1.1577e+05,9,11,7,13,5,5,1,0,0,33,40,0
36,5,3.0538e+05,10,13,1,11,2,5,2,0,0,50,40,1
29,5,53063,10,13,5,11,2,5,2,0,0,40,40,0
19,5,1.3947e+05,16,10,5,13,4,5,1,0,0,25,40,0
64,8,1.5254e+05,10,13,3,5,1,5,2,0,0,45,40,0
32,5,4.0054e+05,16,10,3,8,1,5,2,0,0,40,40,0
30,5,3.308e+05,12,9,5,2,4,5,1,0,0,40,40,0
24,5,1.1779e+05,10,13,5,11,4,5,1,0,0,40,40,0
20,5,3.3084e+05,2,7,5,4,4,5,2,0,0,40,40,0
33,5,3.2398e+05,10,13,3,2,6,5,1,0,0,5,40,1
50,3,2.827e+05,12,9,3,8,1,5,2,4386,0,48,40,1
45,5,1.807e+05,13,14,5,5,2,5,1,0,1408,40,40,0
38,5,3.1401e+05,16,10,3,15,1,5,2,5178,0,40,40,1
51,9,1.2496e+05,8,12,3,13,1,5,2,0,0,45,40,0
47,5,3.8092e+05,13,14,3,5,1,5,2,15024,0,50,40,1
53,3,2.2238e+05,13,14,3,5,1,5,2,0,0,40,40,1
33,7,6.5649e+05,9,11,1,14,5,3,2,0,0,50,40,0
38,5,98776,16,10,3,2,1,5,2,0,0,40,40,1
47,5,1.4305e+05,13,14,1,5,2,5,1,0,0,50,40,0
17,5,1.1879e+05,2,7,5,13,3,5,1,0,0,24,40,0
21,5,1.5496e+05,12,9,1,8,3,3,1,0,0,40,40,0
41,5,1.6385e+05,10,13,3,6,1,5,2,0,0,45,40,1
28,5,2.824e+05,16,10,1,4,2,5,2,0,0,35,40,0
47,5,78954,2,7,1,13,5,5,1,0,0,28,40,0
38,7,2.0399e+05,11,16,3,11,1,5,2,99999,0,55,40,1
54,5,1.1113e+05,16,10,3,11,1,2,2,0,0,50,40,1
45,5,1.4939e+05,16,10,3,4,1,5,2,0,0,48,40,1
45,5,39464,12,9,1,2,5,5,1,0,0,40,40,0
29,3,94064,13,14,3,11,1,5,2,0,0,50,40,0
44,8,3.4251e+05,11,16,3,11,6,5,1,7688,0,40,40,1
66,7,1.6373e+05,12,9,3,6,1,5,2,0,0,10,40,0
35,5,1.945e+05,10,13,3,13,1,5,2,0,0,55,40,0
66,7,2.9804e+05,10,13,3,5,1,5,2,0,0,30,40,0
24,5,42100,16,10,5,2,5,5,1,0,0,20,40,0
30,5,77143,16,10,5,2,2,3,2,0,0,25,40,0
38,5,2.332e+05,16,10,1,2,2,3,2,0,0,40,40,0
17,5,2.9512e+05,2,7,5,2,4,5,2,0,0,20,40,0
20,5,85021,12,9,5,9,4,5,1,0,0,40,40,0
54,1,1.9166e+05,5,3,3,1,1,5,2,0,0,40,40,0
45,7,2.4419e+05,8,12,3,13,1,5,2,5178,0,40,40,1
32,3,2.8723e+05,16,10,1,9,2,5,1,0,0,30,25,0
18,5,3.2405e+05,1,6,5,9,4,5,1,0,0,12,40,0
33,8,65018,13,14,3,11,1,2,2,0,0,20,4,0
37,5,4.2163e+05,9,11,1,7,5,3,1,0,0,40,40,0
28,5,93235,16,10,5,13,2,5,2,0,0,40,40,0
60,3,2.2723e+05,12,9,7,5,5,5,1,0,0,40,40,0
30,1,1.2178e+05,9,11,5,1,2,5,2,0,0,30,40,0
36,5,65382,12,9,3,4,1,5,2,0,0,50,40,0
19,5,1.7942e+05,12,9,5,9,2,5,1,0,0,35,40,0
53,2,2.7687e+05,16,10,3,5,1,5,2,0,0,40,40,1
57,5,87317,1,6,7,2,2,5,1,0,0,8,40,0
32,5,1.0825e+05,16,10,3,4,1,5,2,3103,0,40,40,1
32,5,1.9750e+05,12,9,5,2,4,5,1,0,0,40,40,0
35,7,1.2749e+05,1,6,3,9,6,5,1,0,0,2,40,0
51,5,75640,12,9,3,13,1,5,2,0,0,50,40,0
38,1,3.2081e+05,16,10,3,1,1,5,2,0,0,40,40,0
46,3,2.4705e+05,13,14,3,11,1,5,2,0,0,40,40,1
31,5,1.1974e+05,7,5,5,8,5,5,2,0,0,40,27,0
29,5,1.5795e+05,16,10,3,2,6,5,1,0,0,40,40,1
40,5,1.1373e+05,12,9,1,7,5,3,1,0,0,40,40,0
52,6,2.2476e+05,12,9,3,13,1,5,2,0,0,50,6,0
42,7,40024,16,10,3,6,1,5,2,0,0,66,40,0
42,7,2.9659e+05,13,14,3,5,1,5,2,0,0,50,40,1
43,2,53956,12,9,3,2,1,5,2,0,0,55,40,1
38,6,71009,10,13,3,5,6,2,1,7298,0,40,1,1
