year,state,city,school
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,Brentwood,Liberty-Union
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Diego,Mission-Bay
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,California,San-Francisco,Abraham-Lincoln
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Indiana,Evansville,Harrison
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Plymouth,Plymouth-North
2001,Massachusetts,Southbridge,Southbridge
2001,Massachusetts,Southbridge,Southbridge
2001,Massachusetts,Southbridge,Southbridge
2001,Massachusetts,Southbridge,Southbridge
2001,Massachusetts,Southbridge,Southbridge
2001,Massachusetts,Southbridge,Southbridge
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,Michigan,Charlevoix,Charlevoix
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,New-York,Brooklyn,Samuel-J-Tilden
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Vermont,Rutland,Rutland
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2001,Virginia,Arlington,Washington-Lee
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Jasper,Dora
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,Alabama,Locust-Fork,Locust-Fork
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
2002,California,Brentwood,Liberty-Union
